¦C¼Æ,pin_package,bd_id,product,da_out,da_act,wb_out,wb_act,cure_out,cure_act,
619,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI026               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
620,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI034               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
621,	FCQFN-14OL2D,	ANI014OL1001C       ,	014OLNI038               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
622,	FCQFN-16OF2D,	ANI016OF2001B       ,	016OFNI032               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
623,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI024               ,	197.93,	52.98,	35.99,	19.00,	0.00,	55.05,
624,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI063               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
625,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI084               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
626,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI088               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
627,	QFN-20YU2D  ,	ANI020YU1005C       ,	020YUNI160               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
628,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI181               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
629,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI204               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
630,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI221               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
631,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI232               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
632,	QFN-20YU2D  ,	ANI020YU1001M       ,	020YUNI234               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
633,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI277               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
634,	QFN-20YU2D  ,	ANI020YU1002B       ,	020YUNI290               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
635,	FPSTLGA44X4V,	AHQ0442J4001A       ,	0442JHQ028               ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
636,	MAT         ,	                    ,	0008WCMA114ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
637,	MAT         ,	                    ,	0008WCMA120ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
638,	MAT         ,	                    ,	0008WCME136ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
639,	WLCSP       ,	                    ,	000IACM221ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
640,	WLCSP       ,	                    ,	000IACM233ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
641,	DFN-08YQ2AW ,	AAS008YQ2016A       ,	008YQCME59ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
642,	SSLGA16DOU  ,	AAW016D53004A       ,	016D5CM059ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
643,	MBGA24J3U   ,	AAS024MA0007A       ,	024MACM119ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
644,	MBGA24G4U   ,	AAW024MAA010A       ,	024MACM120ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
645,	VFBGA60B4U  ,	AAB060NR2002A       ,	060NRCM035ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
646,	TSOP2-66ME  ,	ACD066TN1002A       ,	066TNCM095ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
647,	FBGA-78UEP  ,	AMS078EP1001A       ,	078EPCM003ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
648,	QFN88Y23AW  ,	AMF088Y23001A       ,	088Y2CME002ENG           ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
649,	FBGAS-96UEL8,	AAS096EL2001A       ,	096ELCME11ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
650,	FBGA-96UEL-3,	AAS096EL1014A       ,	096ELCME17ENG            ,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,
