assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	P33BWA411  ,	2,	2470,	2021/8/12 下午 10:22:54,	WSM       ,	Y,	3720,	P33BWA411  ,	AKM          ,	WLCSP          ,	000IABW031               ,	WS99119A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09912AUC0-B3{FT1}{DSPP}                         ,	5K4A23                   ,	N,	N,	0,	0,	20210812,	231738,	2021/8/9 上午 12:00:00,	ENG                 ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09912AUC0-B3{FT1}{DSPP}                         ,	PROD        ,	2021/8/10 上午 12:00:00,	2021/8/11 上午 12:00:00,	2021/8/12 上午 12:00:00,	2021/8/13 上午 12:00:00,	2021/8/13 上午 12:00:00,	8 ,	,	 D B C B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	卡料                               ,	P33BWA4,	P33BWA411  ,	2,	2470,	2021/8/12 下午 10:22:54,	WSM       ,	Y,
	P33BWDA36  ,	2,	2470,	2021/8/18 上午 07:55:10,	WSM       ,	Y,	3720,	P33BWDA36  ,	AKM          ,	WLCSP          ,	000IABW123               ,	WSDW111A                                          ,	3642,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07315DXC2-F4{FT1}{FRM-PP}                       ,	5K4315                   ,	N,	N,	0,	0,	20210902,	13220,	2021/8/15 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07315DXC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/8/16 上午 12:00:00,	2021/8/17 上午 12:00:00,	2021/8/18 上午 12:00:00,	2021/8/19 上午 12:00:00,	2021/8/19 上午 12:00:00,	8 ,	,	 B C D A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	改機卸下                           ,	P33BWDA,	P33BWDA36  ,	2,	2470,	2021/8/18 上午 07:55:10,	WSM       ,	Y,
	P38BWRA39  ,	2,	2470,	2021/9/27 下午 02:10:14,	WSM       ,	Y,	3720,	P38BWRA39  ,	AKM          ,	WLCSP          ,	000IABW123               ,	WSDW112A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07315DXC2-F4{FT1}{FRM-PP}                       ,	5K4315                   ,	N,	N,	0,	0,	20210927,	143235,	2021/9/14 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07315DXC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/9/15 上午 12:00:00,	2021/9/16 上午 12:00:00,	2021/9/17 上午 12:00:00,	2021/9/18 上午 12:00:00,	2021/9/18 上午 12:00:00,	8 ,	,	 B C D A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	黑膠不足                           ,	P38BWRA,	P38BWRA39  ,	2,	2470,	2021/9/27 下午 02:10:14,	WSM       ,	Y,
	P38NVAU26  ,	14,	2210,	2021/10/4 上午 07:12:09,	WSM       ,	Y,	2480,	P38NVAU26  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV163               ,	210917013                                         ,	4400,	0,	2480,	A2,	N,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	511-210917013            ,	N,	N,	0,	0,	20211108,	54211,	2021/9/20 上午 12:00:00,	ANV0086A1070A       ,	,	      ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	PROD        ,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/23 上午 12:00:00,	2021/9/23 上午 12:00:00,	,	12,	  ,	 C E A B C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	                                   ,	P38NVAU,	P38NVAU26  ,	14,	2210,	2021/10/4 上午 07:12:09,	WSM       ,	Y,
	P38NVAU27  ,	14,	2210,	2021/10/3 上午 01:45:10,	WSM       ,	Y,	3708,	P38NVAU27  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV163               ,	210917013                                         ,	12077,	0,	3708,	A2,	Y,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	511-210917013            ,	N,	N,	0,	0,	20211021,	64443,	2021/9/20 上午 12:00:00,	ANV0086A1070A       ,	,	EH    ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	PROD        ,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/23 上午 12:00:00,	2021/9/23 上午 12:00:00,	,	12,	  ,	 C E A B C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	委外                               ,	P38NVAU,	P38NVAU27  ,	14,	2210,	2021/10/3 上午 01:45:10,	WSM       ,	Y,
	P38NVAU41  ,	14,	2210,	2021/10/3 下午 11:24:08,	WSM       ,	Y,	2460,	P38NVAU41  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV163               ,	210917013                                         ,	3214,	0,	2460,	A2,	N,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	511-210917013            ,	N,	N,	0,	0,	20211111,	115822,	2021/9/20 上午 12:00:00,	ANV0086A1070A       ,	,	      ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	PROD        ,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/23 上午 12:00:00,	2021/9/23 上午 12:00:00,	,	12,	  ,	 C E A B C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	                                   ,	P38NVAU,	P38NVAU41  ,	14,	2210,	2021/10/3 下午 11:24:08,	WSM       ,	Y,
	P38NVAU61  ,	14,	2210,	2021/10/4 下午 11:37:22,	WSM       ,	Y,	2460,	P38NVAU61  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV163               ,	210917013                                         ,	3488,	0,	2460,	A2,	N,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	511-210917013            ,	N,	N,	0,	0,	20211111,	24830,	2021/9/20 上午 12:00:00,	ANV0086A1070A       ,	,	      ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	PROD        ,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/23 上午 12:00:00,	2021/9/23 上午 12:00:00,	,	12,	  ,	 C E A B C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	                                   ,	P38NVAU,	P38NVAU61  ,	14,	2210,	2021/10/4 下午 11:37:22,	WSM       ,	Y,
	P38NVAV26  ,	14,	2210,	2021/10/5 下午 08:24:48,	WSM       ,	Y,	2460,	P38NVAV26  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV163               ,	210917015                                         ,	3738,	0,	2460,	A2,	N,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	511-210917015            ,	N,	N,	0,	0,	20211112,	21009,	2021/9/20 上午 12:00:00,	ANV0086A1070A       ,	,	      ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	PROD        ,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/23 上午 12:00:00,	2021/9/23 上午 12:00:00,	,	12,	  ,	 C E A B C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	                                   ,	P38NVAV,	P38NVAV26  ,	14,	2210,	2021/10/5 下午 08:24:48,	WSM       ,	Y,
	P38NVAX16  ,	18,	2210,	2021/10/6 上午 09:39:54,	WSM       ,	Y,	3708,	P38NVAX16  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV161               ,	210917017                                         ,	11949,	0,	3708,	A2,	Y,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-250UM}            ,	511-210917017            ,	N,	N,	0,	0,	20211030,	54553,	2021/9/20 上午 12:00:00,	ANV0086A1065A       ,	,	EH    ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-250UM}            ,	PROD        ,	2021/9/21 上午 12:00:00,	2021/9/22 上午 12:00:00,	2021/9/23 上午 12:00:00,	2021/9/23 上午 12:00:00,	,	12,	  ,	 C F A D C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	委外                               ,	P38NVAX,	P38NVAX16  ,	18,	2210,	2021/10/6 上午 09:39:54,	WSM       ,	Y,
	P38NVAY02  ,	16,	2210,	2021/10/14 下午 06:50:00,	WSM       ,	Y,	3708,	P38NVAY02  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV161               ,	210917017                                         ,	18005,	0,	3708,	A2,	Y,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-250UM}            ,	511-210917017            ,	N,	N,	0,	0,	20211031,	200750,	2021/10/5 上午 12:00:00,	ANV0086A1065A       ,	,	EH    ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-250UM}            ,	PROD        ,	2021/10/6 上午 12:00:00,	2021/10/7 上午 12:00:00,	2021/10/8 上午 12:00:00,	2021/10/8 上午 12:00:00,	,	12,	  ,	 C F A D C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	委外                               ,	P38NVAY,	P38NVAY02  ,	16,	2210,	2021/10/14 下午 06:50:00,	WSM       ,	Y,
	P39BWCF01  ,	2,	2470,	2021/9/30 上午 01:00:11,	WSM       ,	Y,	3720,	P39BWCF01  ,	AKM          ,	WLCSP          ,	000IABW112               ,	WSDS127A                                          ,	8000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	5K4627                   ,	N,	N,	0,	0,	20210930,	20618,	2021/9/24 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2021/9/25 上午 12:00:00,	2021/9/26 上午 12:00:00,	2021/9/27 上午 12:00:00,	2021/9/28 上午 12:00:00,	2021/9/28 上午 12:00:00,	8 ,	,	 A C C A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	口袋破損                           ,	P39BWCF,	P39BWCF01  ,	2,	2470,	2021/9/30 上午 01:00:11,	WSM       ,	Y,
	P39BWCF76  ,	2,	2470,	2021/10/3 上午 04:04:07,	WSM       ,	Y,	3720,	P39BWCF76  ,	AKM          ,	WLCSP          ,	000IABW112               ,	WSDS127A                                          ,	8000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	5K4627                   ,	N,	N,	0,	0,	20211003,	43201,	2021/9/24 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2021/9/25 上午 12:00:00,	2021/9/26 上午 12:00:00,	2021/9/27 上午 12:00:00,	2021/9/28 上午 12:00:00,	2021/9/28 上午 12:00:00,	8 ,	,	 A C C A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	口袋破損                           ,	P39BWCF,	P39BWCF76  ,	2,	2470,	2021/10/3 上午 04:04:07,	WSM       ,	Y,
	P40ASAV05  ,	42,	2470,	2021/11/11 下午 06:52:37,	WSM       ,	Y,	2430,	P40ASAV05  ,	EliteMT      ,	DFN-08YQ2A     ,	008YQAS048               ,	P1B0H.01                                          ,	8640,	0,	2430,	A2,	N,	TSOP  ,	AS,	F50L1G41LBM1AM{M9ZFK-200um-29A}                   ,	MT2021091379             ,	N,	N,	0,	0,	20211112,	5538,	2021/10/29 上午 12:00:00,	AAS008YQ2045A       ,	,	      ,	M,	                         ,	          ,	               ,	F50L1G41LBM1AM{M9ZFK-200um-29A}                   ,	SWR         ,	2021/11/3 上午 12:00:00,	2021/11/5 上午 12:00:00,	2021/11/8 上午 12:00:00,	2021/11/9 上午 12:00:00,	2021/11/14 上午 12:00:00,	12,	,	 A A F A A                                                                      ,	A0803CB0883         ,	19,	Y1,	     ,	AS99    ,	108192HF42               ,	,	,	                                   ,	P40ASAV,	P40ASAV05  ,	42,	2470,	2021/11/11 下午 06:52:37,	WSM       ,	Y,
	P40ASAX02  ,	42,	2470,	2021/11/11 上午 03:04:10,	WSM       ,	Y,	2435,	P40ASAX02  ,	EliteMT      ,	DFN-08YQ2A     ,	008YQAS048               ,	P1B1G.08                                          ,	5634,	0,	2435,	A2,	Y,	TSOP  ,	AS,	F50L1G41LBM1AM{M9ZFK-200um-29A}                   ,	MT2021091379             ,	N,	N,	0,	0,	20211112,	114917,	2021/10/29 上午 12:00:00,	AAS008YQ2045A       ,	,	RW    ,	M,	                         ,	          ,	               ,	F50L1G41LBM1AM{M9ZFK-200um-29A}                   ,	SWR         ,	2021/11/3 上午 12:00:00,	2021/11/5 上午 12:00:00,	2021/11/8 上午 12:00:00,	2021/11/9 上午 12:00:00,	2021/11/12 上午 12:00:00,	12,	,	 A A F A A                                                                      ,	A0803CB0883         ,	19,	Y1,	     ,	AS99    ,	108192HF42               ,	,	,	[SetupOP=25470] APG TapeSawRework(S,	P40ASAX,	P40ASAX02  ,	42,	2470,	2021/11/11 上午 03:04:10,	WSM       ,	Y,
	P40ASB103  ,	42,	2470,	2021/11/11 上午 05:43:32,	WSM       ,	Y,	2430,	P40ASB103  ,	EliteMT      ,	DFN-08YQ2A     ,	008YQAS048               ,	P1B1W.01                                          ,	7030,	0,	2430,	A2,	N,	TSOP  ,	AS,	F50L1G41LBM1AM{M9ZFK-200um-29A}                   ,	MT2021091379             ,	N,	N,	0,	0,	20211111,	124340,	2021/10/29 上午 12:00:00,	AAS008YQ2045A       ,	,	      ,	M,	                         ,	          ,	               ,	F50L1G41LBM1AM{M9ZFK-200um-29A}                   ,	SWR         ,	2021/11/3 上午 12:00:00,	2021/11/5 上午 12:00:00,	2021/11/8 上午 12:00:00,	2021/11/9 上午 12:00:00,	2021/11/13 上午 12:00:00,	12,	,	 A A F A A                                                                      ,	A0803CB0883         ,	19,	Y1,	     ,	AS99    ,	108192HF42               ,	,	,	                                   ,	P40ASB1,	P40ASB103  ,	42,	2470,	2021/11/11 上午 05:43:32,	WSM       ,	Y,
	P40ASB108  ,	41,	2470,	2021/11/11 上午 12:46:55,	WSM       ,	Y,	2430,	P40ASB108  ,	EliteMT      ,	DFN-08YQ2A     ,	008YQAS048               ,	P1B1W.01                                          ,	4320,	0,	2430,	A2,	N,	TSOP  ,	AS,	F50L1G41LBM1AM{M9ZFK-200um-29A}                   ,	MT2021091379             ,	N,	N,	0,	0,	20211111,	134721,	2021/10/29 上午 12:00:00,	AAS008YQ2045A       ,	,	      ,	M,	                         ,	          ,	               ,	F50L1G41LBM1AM{M9ZFK-200um-29A}                   ,	SWR         ,	2021/11/3 上午 12:00:00,	2021/11/5 上午 12:00:00,	2021/11/8 上午 12:00:00,	2021/11/9 上午 12:00:00,	2021/11/13 上午 12:00:00,	12,	,	 A A F A A                                                                      ,	A0803CB0883         ,	19,	Y1,	     ,	AS99    ,	108192HF42               ,	,	,	                                   ,	P40ASB1,	P40ASB108  ,	41,	2470,	2021/11/11 上午 12:46:55,	WSM       ,	Y,
	P40BWCD38  ,	2,	2470,	2021/10/6 上午 09:56:30,	WSM       ,	Y,	3720,	P40BWCD38  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMC32A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4316                   ,	N,	N,	0,	0,	20211006,	95846,	2021/9/28 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/9/29 上午 12:00:00,	2021/9/30 上午 12:00:00,	2021/10/1 上午 12:00:00,	2021/10/2 上午 12:00:00,	2021/10/2 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	空包                               ,	P40BWCD,	P40BWCD38  ,	2,	2470,	2021/10/6 上午 09:56:30,	WSM       ,	Y,
	P40BWDA34  ,	2,	2470,	2021/10/7 下午 06:57:04,	WSM       ,	Y,	3720,	P40BWDA34  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMC20A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4316                   ,	N,	N,	0,	0,	20211007,	185740,	2021/10/1 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/10/2 上午 12:00:00,	2021/10/3 上午 12:00:00,	2021/10/4 上午 12:00:00,	2021/10/5 上午 12:00:00,	2021/10/5 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	卡料                               ,	P40BWDA,	P40BWDA34  ,	2,	2470,	2021/10/7 下午 06:57:04,	WSM       ,	Y,
	P40BWDC62  ,	2,	2470,	2021/10/12 下午 11:04:48,	WSM       ,	Y,	3720,	P40BWDC62  ,	AKM          ,	WLCSP          ,	000IABW112               ,	WSDS130A                                          ,	8000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	5K4627                   ,	N,	N,	0,	0,	20211013,	23123,	2021/10/1 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2021/10/2 上午 12:00:00,	2021/10/3 上午 12:00:00,	2021/10/4 上午 12:00:00,	2021/10/5 上午 12:00:00,	2021/10/5 上午 12:00:00,	8 ,	,	 A C C A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	機台當機                           ,	P40BWDC,	P40BWDC62  ,	2,	2470,	2021/10/12 下午 11:04:48,	WSM       ,	Y,
	P40BWEV06  ,	2,	2470,	2021/10/16 上午 04:43:42,	WSM       ,	Y,	3720,	P40BWEV06  ,	AKM          ,	WLCSP          ,	000IABW036               ,	DBAC229A                                          ,	5000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK4377AECBP-V1{FT1}{DSPP}                         ,	5K4D23                   ,	N,	N,	0,	0,	20211016,	52800,	2021/10/2 上午 12:00:00,	ENG                 ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK4377AECBP-V1{FT1}{DSPP}                         ,	PROD        ,	2021/10/3 上午 12:00:00,	2021/10/4 上午 12:00:00,	2021/10/5 上午 12:00:00,	2021/10/6 上午 12:00:00,	2021/10/6 上午 12:00:00,	8 ,	,	 G F B B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC站立                             ,	P40BWEV,	P40BWEV06  ,	2,	2470,	2021/10/16 上午 04:43:42,	WSM       ,	Y,
	P40BWEY04  ,	2,	2470,	2021/10/14 下午 09:10:15,	WSM       ,	Y,	3720,	P40BWEY04  ,	AKM          ,	WLCSP          ,	000IABW036               ,	DBAC225A                                          ,	5000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK4377AECBP-V1{FT1}{DSPP}                         ,	5K4D23                   ,	N,	N,	0,	0,	20211014,	225452,	2021/10/2 上午 12:00:00,	ENG                 ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK4377AECBP-V1{FT1}{DSPP}                         ,	PROD        ,	2021/10/3 上午 12:00:00,	2021/10/4 上午 12:00:00,	2021/10/5 上午 12:00:00,	2021/10/6 上午 12:00:00,	2021/10/6 上午 12:00:00,	8 ,	,	 G F B B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC站立                             ,	P40BWEY,	P40BWEY04  ,	2,	2470,	2021/10/14 下午 09:10:15,	WSM       ,	Y,
	P40BWF211  ,	2,	2470,	2021/10/6 下午 09:42:11,	WSM       ,	Y,	3720,	P40BWF211  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMC35A                                          ,	1904,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4316                   ,	N,	N,	0,	0,	20211112,	115920,	2021/10/2 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/10/3 上午 12:00:00,	2021/10/4 上午 12:00:00,	2021/10/5 上午 12:00:00,	2021/10/6 上午 12:00:00,	2021/10/6 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	P40BWF2,	P40BWF211  ,	2,	2470,	2021/10/6 下午 09:42:11,	WSM       ,	Y,
	P40NVDX02  ,	16,	2210,	2021/10/16 下午 11:14:23,	WSM       ,	Y,	3708,	P40NVDX02  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV163               ,	210930013                                         ,	12268,	0,	3708,	A2,	Y,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	511-210930013            ,	N,	N,	0,	0,	20211102,	55314,	2021/10/10 上午 12:00:00,	ANV0086A1070A       ,	,	EH    ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	PROD        ,	2021/10/11 上午 12:00:00,	2021/10/12 上午 12:00:00,	2021/10/13 上午 12:00:00,	2021/10/13 上午 12:00:00,	,	12,	  ,	 C E A B C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	委外                               ,	P40NVDX,	P40NVDX02  ,	16,	2210,	2021/10/16 下午 11:14:23,	WSM       ,	Y,
	P40NVDY03  ,	16,	2210,	2021/10/17 上午 12:12:54,	WSM       ,	Y,	3708,	P40NVDY03  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV163               ,	210930013                                         ,	15800,	0,	3708,	A2,	Y,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	511-210930013            ,	N,	N,	0,	0,	20211104,	190349,	2021/10/10 上午 12:00:00,	ANV0086A1070A       ,	,	EH    ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	PROD        ,	2021/10/11 上午 12:00:00,	2021/10/12 上午 12:00:00,	2021/10/13 上午 12:00:00,	2021/10/13 上午 12:00:00,	,	12,	  ,	 C E A B C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	委外                               ,	P40NVDY,	P40NVDY03  ,	16,	2210,	2021/10/17 上午 12:12:54,	WSM       ,	Y,
	P40NVEA02  ,	16,	2210,	2021/10/18 上午 10:31:53,	WSM       ,	Y,	3708,	P40NVEA02  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV163               ,	210930014                                         ,	12298,	0,	3708,	A2,	Y,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	511-210930014            ,	N,	N,	0,	0,	20211104,	194021,	2021/10/10 上午 12:00:00,	ANV0086A1070A       ,	,	EH    ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	PROD        ,	2021/10/11 上午 12:00:00,	2021/10/12 上午 12:00:00,	2021/10/13 上午 12:00:00,	2021/10/13 上午 12:00:00,	,	12,	  ,	 C E A B C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	委外                               ,	P40NVEA,	P40NVEA02  ,	16,	2210,	2021/10/18 上午 10:31:53,	WSM       ,	Y,
	P40NVEA17  ,	20,	2210,	2021/10/20 上午 02:08:12,	WSM       ,	Y,	3708,	P40NVEA17  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV163               ,	210930014                                         ,	3046,	0,	3708,	A2,	N,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	511-210930014            ,	N,	N,	0,	0,	20211104,	452,	2021/10/10 上午 12:00:00,	ANV0086A1070A       ,	,	      ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	PROD        ,	2021/10/11 上午 12:00:00,	2021/10/12 上午 12:00:00,	2021/10/13 上午 12:00:00,	2021/10/13 上午 12:00:00,	,	12,	  ,	 C E A B C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	                                   ,	P40NVEA,	P40NVEA17  ,	20,	2210,	2021/10/20 上午 02:08:12,	WSM       ,	Y,
	P40NVEB07  ,	18,	2210,	2021/10/20 上午 01:47:55,	WSM       ,	Y,	3708,	P40NVEB07  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV163               ,	210930014                                         ,	12260,	0,	3708,	A2,	Y,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	511-210930014            ,	N,	N,	0,	0,	20211106,	181921,	2021/10/10 上午 12:00:00,	ANV0086A1070A       ,	,	EH    ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	PROD        ,	2021/10/11 上午 12:00:00,	2021/10/12 上午 12:00:00,	2021/10/13 上午 12:00:00,	2021/10/13 上午 12:00:00,	,	12,	  ,	 C E A B C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	委外                               ,	P40NVEB,	P40NVEB07  ,	18,	2210,	2021/10/20 上午 01:47:55,	WSM       ,	Y,
	P41NVEC04  ,	16,	2210,	2021/10/21 上午 02:49:43,	WSM       ,	Y,	3708,	P41NVEC04  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV163               ,	211008007                                         ,	15075,	0,	3708,	A2,	Y,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	511-211008007            ,	N,	N,	0,	0,	20211110,	25548,	2021/10/14 上午 12:00:00,	ANV0086A1070A       ,	,	EH    ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	PROD        ,	2021/10/15 上午 12:00:00,	2021/10/16 上午 12:00:00,	2021/10/17 上午 12:00:00,	2021/10/17 上午 12:00:00,	,	12,	  ,	 C E A B C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	委外                               ,	P41NVEC,	P41NVEC04  ,	16,	2210,	2021/10/21 上午 02:49:43,	WSM       ,	Y,
