route,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_hold,wlot_mvin_perfmd,bd_id,urgent_code,sub_lot,wb_location,automotive
CONLAS01,PD2NIE7,ChipMOS,MAT,0008WLAS001,14587,0,5030,N,N,,,1,,
CONLAS01,PD2NIEB,ChipMOS,MAT,0008WLAS001,29205,0,5030,N,N,,,2,,
CONLAS01,PD2NIEF,ChipMOS,MAT,0008WLAS001,29233,0,5030,N,N,,,2,,
CONLAS01,PD2NIEK,ChipMOS,MAT,0008WLAS001,29182,0,5030,N,N,,,2,,
CONLAS01,PD2NIEP,ChipMOS,MAT,0008WLAS001,29217,0,5030,N,N,,,2,,
CONLAS01,PD2NIET,ChipMOS,MAT,0008WLAS001,29215,0,5030,N,N,,,2,,
CONLAS01,PD2NIEX,ChipMOS,MAT,0008WLAS001,29248,0,5030,N,N,,,2,,
CONLAS01,PD2NIF2,ChipMOS,MAT,0008WLAS001,19420,0,5030,N,N,,,2,,
CONLAS01,PD2NIF6,ChipMOS,MAT,0008WLAS001,54684,0,5030,N,N,,,2,,
CONLAS01,PD2NIFA,ChipMOS,MAT,0008WLAS001,39373,0,5030,N,N,,,2,,
CONLAS01,PD2NIFE,ChipMOS,MAT,0008WLAS001,87977,0,5030,N,N,,,3,,
CONLAS01,PD2NIFJ,ChipMOS,MAT,0008WLAS001,87990,0,5030,N,N,,,3,,
CONLAS01,PD2NIFN,ChipMOS,MAT,0008WLAS001,87970,0,5030,N,N,,,3,,
CONLAS01,PD2NIFS,ChipMOS,MAT,0008WLAS001,87982,0,5030,N,N,,,3,,
CONLAS01,PD2NIFW,ChipMOS,MAT,0008WLAS001,87963,0,5030,N,N,,,3,,
CONLAS01,PD2NIG1,ChipMOS,MAT,0008WLAS001,13224,0,5030,N,N,,,1,,
CONLAS01,PD2NIG5,ChipMOS,MAT,0008WLAS001,3306,0,5030,N,N,,,1,,
CONLAS01,PD2NIG9,ChipMOS,MAT,0008WLAS001,41690,0,5030,N,N,,,3,,
CONLAS01,PD2NIGD,ChipMOS,MAT,0008WLAS001,84807,0,5030,N,N,,,5,,
CONLAS01,PD2NIGH,ChipMOS,MAT,0008WLAS001,84798,0,5030,N,N,,,5,,
CONLAS01,PD2NIGM,ChipMOS,MAT,0008WLAS001,75829,0,5030,N,N,,,3,,
CONLAS01,PD2NIGR,ChipMOS,MAT,0008WLAS001,9300,0,5030,N,N,,,1,,
CONLAS01,PD2NIGX,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD2NIH3,ChipMOS,MAT,0008WLAS001,52155,0,5030,N,N,,,4,,
CONLAS01,PD2NIJ2,ChipMOS,MAT,0008WLAS001,18702,0,5030,N,N,,,2,,
CONLAS01,PD2NIJ6,ChipMOS,MAT,0008WLAS001,71534,0,5030,N,N,,,5,,
CONLAS01,PD2NIJA,ChipMOS,MAT,0008WLAS001,71543,0,5030,N,N,,,5,,
CONLAS01,PD2NIJE,ChipMOS,MAT,0008WLAS001,71524,0,5030,N,N,,,5,,
CONLAS01,PD2NIJJ,ChipMOS,MAT,0008WLAS001,71888,0,5030,N,N,,,5,,
CONLAS01,PD2NIJN,ChipMOS,MAT,0008WLAS001,28273,0,5030,N,N,,,2,,
CONLAS01,PD2NIJS,ChipMOS,MAT,0008WLAS001,84522,0,5030,N,N,,,5,,
CONLAS01,PD3ASAG,ChipMOS,MAT,0008WLAS001,147885,0,5030,N,N,,P,10,,
CONLAS01,PD3ASAP,ChipMOS,MAT,0008WLAS001,47714,0,5030,N,N,,P,3,,
CONLAS01,PD3ASAU,ChipMOS,MAT,0008WLAS001,33373,0,5030,N,N,,P,3,,
CONLAS01,PD3NIA6,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,
CONLAS01,PD3NIAC,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,
CONLAS01,PD3NIAJ,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,
CONLAS01,PD3NIAQ,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,
CONLAS01,PD3NIAW,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,
CONLAS01,PD3NIB3,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,
CONLAS01,PD3NIB9,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,
CONLAS01,PD3NIBF,ChipMOS,MAT,0008WLAS001,89961,0,5030,N,N,,,6,,
CONLAS01,PD3NIBM,ChipMOS,MAT,0008WLAS001,29986,0,5030,N,N,,,2,,
CONLAS01,PD3NIBT,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD3NIBZ,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD3NIC6,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD3NICQ,ChipMOS,MAT,0008WLAS001,34643,0,5030,N,N,,,3,,
CONLAS01,PD3NICU,ChipMOS,MAT,0008WLAS001,90696,0,5030,N,N,,,3,,
CONLAS01,PD3NICY,ChipMOS,MAT,0008WLAS001,90759,0,5030,N,N,,,3,,
CONLAS01,PD3NID3,ChipMOS,MAT,0008WLAS001,90764,0,5030,N,N,,,3,,
CONLAS01,PD3NID7,ChipMOS,MAT,0008WLAS001,90675,0,5030,N,N,,,3,,
CONLAS01,PD3NIDB,ChipMOS,MAT,0008WLAS001,90747,0,5030,N,N,,,3,,
CONLAS01,PD3NIDF,ChipMOS,MAT,0008WLAS001,90748,0,5030,N,N,,,3,,
CONLAS01,PD3NIDK,ChipMOS,MAT,0008WLAS001,56412,0,5030,N,N,,,2,,
CONLAS01,PD3NIDP,ChipMOS,MAT,0008WLAS001,29324,0,5030,N,N,,,2,,
CONLAS01,PD3NIDT,ChipMOS,MAT,0008WLAS001,29319,0,5030,N,N,,,2,,
CONLAS01,PD3NIE7,ChipMOS,MAT,0008WLAS001,6612,0,5030,N,N,,,1,,
CONLAS01,PD3NIEB,ChipMOS,MAT,0008WLAS001,25244,0,5030,N,N,,,2,,
CONLAS01,PD3NIF8,ChipMOS,MAT,0008WLAS001,9918,0,5030,N,N,,,1,,
CONLAS01,PD4NIA2,ChipMOS,MAT,0008WLAS001,12536,0,5030,N,N,,,1,,
CONLAS01,PD4NIA6,ChipMOS,MAT,0008WLAS001,11251,0,5030,N,N,,,1,,
CONLAS01,PD4NIAA,ChipMOS,MAT,0008WLAS001,34185,0,5030,N,N,,,2,,
CONLAS01,PD4NIAE,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD4NIAJ,ChipMOS,MAT,0008WLAS001,34184,0,5030,N,N,,,2,,
CONLAS01,PD4NIAN,ChipMOS,MAT,0008WLAS001,5815,0,5030,N,N,,,1,,
CONLAS01,PD4NIAS,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD4NIAW,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD4NIB1,ChipMOS,MAT,0008WLAS001,17093,0,5030,N,N,,,1,,
CONLAS01,PD4NIB5,ChipMOS,MAT,0008WLAS001,34179,0,5030,N,N,,,2,,
CONLAS01,PD4NIC3,ChipMOS,MAT,0008WLAS001,83599,0,5030,N,N,,,6,,
CONLAS01,PD4NIC9,ChipMOS,MAT,0008WLAS001,83599,0,5030,N,N,,,6,,
CONLAS01,PD4NICF,ChipMOS,MAT,0008WLAS001,83599,0,5030,N,N,,,6,,
CONLAS01,PD4NIDF,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD4NIDM,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD4NIDT,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD4NIEF,ChipMOS,MAT,0008WLAS001,7979,0,5030,N,N,,,1,,
CONLAS01,PD4NIEK,ChipMOS,MAT,0008WLAS001,78212,0,5030,N,N,,,3,,
CONLAS01,PD4NIEP,ChipMOS,MAT,0008WLAS001,90748,0,5030,N,N,,,3,,
CONLAS01,PD4NIET,ChipMOS,MAT,0008WLAS001,90757,0,5030,N,N,,,3,,
CONLAS01,PD4NIEX,ChipMOS,MAT,0008WLAS001,71699,0,5030,N,N,,,3,,
CONLAS01,PD4NIF2,ChipMOS,MAT,0008WLAS001,45369,0,5030,N,N,,,2,,
CONLAS01,PD4NIF6,ChipMOS,MAT,0008WLAS001,46887,0,5030,N,N,,,2,,
CONLAS01,PD4NIFA,ChipMOS,MAT,0008WLAS001,12536,0,5030,N,N,,,1,,
CONLAS01,PD4NIFE,ChipMOS,MAT,0008WLAS001,6612,0,5030,N,N,,,1,,
CONLAS01,PD4NIFJ,ChipMOS,MAT,0008WLAS001,87429,0,5030,N,N,,,6,,
CONLAS01,PD4NIFN,ChipMOS,MAT,0008WLAS001,32928,0,5030,N,N,,,2,,
CONLAS01,PD4NIFS,ChipMOS,MAT,0008WLAS001,29155,0,5030,N,N,,,2,,
CONLAS01,PD4NIFW,ChipMOS,MAT,0008WLAS001,71682,0,5030,N,N,,,5,,
CONLAS01,PD4NIG1,ChipMOS,MAT,0008WLAS001,32536,0,5030,N,N,,,2,,
CONLAS01,PD4NIG7,ChipMOS,MAT,0008WLAS001,83599,0,5030,N,N,,,6,,
CONLAS01,PD4NIGD,ChipMOS,MAT,0008WLAS001,83599,0,5030,N,N,,,6,,
CONLAS01,PD4NIGK,ChipMOS,MAT,0008WLAS001,55052,0,5030,N,N,,,3,,
CONLAS01,PD4NIGR,ChipMOS,MAT,0008WLAS001,55052,0,5030,N,N,,,3,,
CONLAS01,PD4NIGX,ChipMOS,MAT,0008WLAS001,55052,0,5030,N,N,,,3,,
CONLAS01,PD4NIH4,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD4NIHA,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD4NIHG,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD4NIHN,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,
CONLAS01,PD4NIHS,ChipMOS,MAT,0008WLAS001,36366,0,5030,N,N,,,3,,
CONLAS01,PD4NIHW,ChipMOS,MAT,0008WLAS001,73965,0,5030,N,N,,,5,,
CONLAS01,PD4NIJ1,ChipMOS,MAT,0008WLAS001,73950,0,5030,N,N,,,5,,
CONLAS01,PD4NIJ5,ChipMOS,MAT,0008WLAS001,73962,0,5030,N,N,,,5,,
CONLAS01,PD4NIJ9,ChipMOS,MAT,0008WLAS001,73890,0,5030,N,N,,,5,,
CONLAS01,PD4NIJD,ChipMOS,MAT,0008WLAS001,73964,0,5030,N,N,,,5,,
CONLAS01,PD4NIJH,ChipMOS,MAT,0008WLAS001,73912,0,5030,N,N,,,5,,
CONLAS01,PD5NIA2,ChipMOS,MAT,0008WLAS001,17092,0,5030,N,N,,,1,,
CONLAS01,PD5NIA6,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD5NIAA,ChipMOS,MAT,0008WLAS001,34185,0,5030,N,N,,,2,,
CONLAS01,PD5NIAE,ChipMOS,MAT,0008WLAS001,34159,0,5030,N,N,,,2,,
CONLAS01,PD5NIAJ,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD5NIAN,ChipMOS,MAT,0008WLAS001,34185,0,5030,N,N,,,2,,
CONLAS01,PD5NIAS,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD5NIAW,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD5NIB1,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD5NIB5,ChipMOS,MAT,0008WLAS001,34184,0,5030,N,N,,,2,,
CONLAS01,PD5NIB9,ChipMOS,MAT,0008WLAS001,34174,0,5030,N,N,,,2,,
CONLAS01,PD5NIBD,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD5NIBH,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD5NIBM,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD5NIBR,ChipMOS,MAT,0008WLAS001,17094,0,5030,N,N,,,1,,
CONLAS01,PD5NIBV,ChipMOS,MAT,0008WLAS001,34183,0,5030,N,N,,,2,,
CONLAS01,PD5NIBZ,ChipMOS,MAT,0008WLAS001,33060,0,5030,N,N,,,2,,
CONLAS01,PD5NIC6,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD5NICC,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD5NICJ,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD5NICQ,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD5NICW,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD5NID3,ChipMOS,MAT,0008WLAS001,45473,0,5030,N,N,,,4,,
CONLAS01,PD5NID9,ChipMOS,MAT,0008WLAS001,45473,0,5030,N,N,,,4,,
CONLAS01,PD5NIDF,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD5NIDM,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD5NIDT,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD5NIDZ,ChipMOS,MAT,0008WLAS001,11134,0,5030,N,N,,,1,,
CONLAS01,PD5NIE4,ChipMOS,MAT,0008WLAS001,73593,0,5030,N,N,,,5,,
CONLAS01,PD5NIE8,ChipMOS,MAT,0008WLAS001,36972,0,5030,N,N,,,3,,
CONLAS01,PD5NIEC,ChipMOS,MAT,0008WLAS001,71697,0,5030,N,N,,,5,,
CONLAS01,PD5NIEG,ChipMOS,MAT,0008WLAS001,38634,0,5030,N,N,,,3,,
CONLAS01,PD5NIEL,ChipMOS,MAT,0008WLAS001,40922,0,5030,N,N,,,3,,
CONLAS01,PD5NIER,ChipMOS,MAT,0008WLAS001,92802,0,5030,N,N,,,7,,
CONLAS01,PD5NIEX,ChipMOS,MAT,0008WLAS001,92802,0,5030,N,N,,,7,,
CONLAS01,PD5NIF4,ChipMOS,MAT,0008WLAS001,92802,0,5030,N,N,,,7,,
CONLAS01,PD5NIFA,ChipMOS,MAT,0008WLAS001,92802,0,5030,N,N,,,7,,
CONLAS01,PD5NIFG,ChipMOS,MAT,0008WLAS001,30933,0,5030,N,N,,,3,,
CONLAS01,PD5NIFN,ChipMOS,MAT,0008WLAS001,123735,0,5030,N,N,,,9,,
CONLAS01,PD5NIFU,ChipMOS,MAT,0008WLAS001,123735,0,5030,N,N,,,9,,
CONLAS01,PD5NIG1,ChipMOS,MAT,0008WLAS001,123735,0,5030,N,N,,,9,,
CONLAS01,PD5NIG7,ChipMOS,MAT,0008WLAS001,123735,0,5030,N,N,,,9,,
CONLAS01,PD5NIGD,ChipMOS,MAT,0008WLAS001,123735,0,5030,N,N,,,9,,
CONLAS01,PD5NIGK,ChipMOS,MAT,0008WLAS001,123735,0,5030,N,N,,,9,,
CONLAS01,PD5NIGR,ChipMOS,MAT,0008WLAS001,30933,0,5030,N,N,,,3,,
CONLAS01,PD5NIH5,ChipMOS,MAT,0008WLAS001,30854,0,5030,N,N,,,3,,
CONLAS01,PD5NIH9,ChipMOS,MAT,0008WLAS001,90758,0,5030,N,N,,,3,,
CONLAS01,PD5NIHD,ChipMOS,MAT,0008WLAS001,28080,0,5030,N,N,,,1,,
CONLAS01,PD5NIHH,ChipMOS,MAT,0008WLAS001,40616,0,5030,N,N,,,2,,
CONLAS01,PD5NIHM,ChipMOS,MAT,0008WLAS001,84498,0,5030,N,N,,,3,,
CONLAS01,PD5NIHR,ChipMOS,MAT,0008WLAS001,50144,0,5030,N,N,,,2,,
CONLAS01,PD5NIHV,ChipMOS,MAT,0008WLAS001,3306,0,5030,N,N,,,1,,
CONLAS01,PD5NIHZ,ChipMOS,MAT,0008WLAS001,66117,0,5030,N,N,,,4,,
CONLAS01,PD5NIJ4,ChipMOS,MAT,0008WLAS001,87466,0,5030,N,N,,,6,,
CONLAS01,PD5NIJ8,ChipMOS,MAT,0008WLAS001,13641,0,5030,N,N,,,1,,
CONLAS01,PD5NIK7,ChipMOS,MAT,0008WLAS001,83599,0,5030,N,N,,,6,,
CONLAS01,PD5NIKD,ChipMOS,MAT,0008WLAS001,83599,0,5030,N,N,,,6,,
CONLAS01,PD5NIKK,ChipMOS,MAT,0008WLAS001,45473,0,5030,N,N,,,4,,
CONLAS01,PD5NIKR,ChipMOS,MAT,0008WLAS001,45473,0,5030,N,N,,,4,,
CONLAS01,PD5NIKX,ChipMOS,MAT,0008WLAS001,45473,0,5030,N,N,,,4,,
CONLAS01,PD5NIL4,ChipMOS,MAT,0008WLAS001,11368,0,5030,N,N,,,1,,
CONLAS01,PD5VGG4,ChipMOS,MAT,0008WLAS001,281833,0,5030,N,N,,,18,,
CONLAS01,PD6NIA2,ChipMOS,MAT,0008WLAS001,11720,0,5030,N,N,,,1,,
CONLAS01,PD6NIA8,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIAE,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIAL,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIAS,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIAY,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIB5,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIBB,ChipMOS,MAT,0008WLAS001,11720,0,5030,N,N,,,1,,
CONLAS01,PD6NIBH,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIBP,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIBV,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIC2,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIC8,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NICE,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NICL,ChipMOS,MAT,0008WLAS001,11720,0,5030,N,N,,,1,,
CONLAS01,PD6NICS,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NICY,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NID5,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIDQ,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,
CONLAS01,PD6NIDW,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,
CONLAS01,PD6NIE3,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,
CONLAS01,PD6NIE9,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,
CONLAS01,PD6NIEF,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,
CONLAS01,PD6NIEM,ChipMOS,MAT,0008WLAS001,94696,0,5030,N,N,,,7,,
CONLAS01,PD6NIET,ChipMOS,MAT,0008WLAS001,94696,0,5030,N,N,,,7,,
CONLAS01,PD6NIEZ,ChipMOS,MAT,0008WLAS001,94696,0,5030,N,N,,,7,,
CONLAS01,PD6NIF6,ChipMOS,MAT,0008WLAS001,94696,0,5030,N,N,,,7,,
CONLAS01,PD6NIFB,ChipMOS,MAT,0008WLAS001,24305,0,5030,N,N,,,2,,
CONLAS01,PD6NIFH,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIFP,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIFV,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIG2,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIG8,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIGE,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIGL,ChipMOS,MAT,0008WLAS001,46880,0,5030,N,N,,,4,,
CONLAS01,PD6NIGS,ChipMOS,MAT,0008WLAS001,11720,0,5030,N,N,,,1,,
CONLAS01,PD6NIH6,ChipMOS,MAT,0008WLAS001,37722,0,5030,N,N,,,3,,
CONLAS01,PD6NIHA,ChipMOS,MAT,0008WLAS001,75460,0,5030,N,N,,,5,,
CONLAS01,PD6NIHE,ChipMOS,MAT,0008WLAS001,31320,0,5030,N,N,,,2,,
CONLAS01,PD6NIHJ,ChipMOS,MAT,0008WLAS001,89272,0,5030,N,N,,,6,,
CONLAS01,PD6NIHN,ChipMOS,MAT,0008WLAS001,89241,0,5030,N,N,,,6,,
CONLAS01,PD6NIHS,ChipMOS,MAT,0008WLAS001,89278,0,5030,N,N,,,6,,
CONLAS01,PD6NIHW,ChipMOS,MAT,0008WLAS001,89280,0,5030,N,N,,,6,,
CONLAS01,PD6NIJ1,ChipMOS,MAT,0008WLAS001,29762,0,5030,N,N,,,2,,
CONLAS01,PD6NIJ5,ChipMOS,MAT,0008WLAS001,89277,0,5030,N,N,,,6,,
CONLAS01,PD6NIJ9,ChipMOS,MAT,0008WLAS001,60622,0,5030,N,N,,,2,,
CONLAS01,PD6NIJD,ChipMOS,MAT,0008WLAS001,92605,0,5030,N,N,,,3,,
CONLAS01,PD6NIJH,ChipMOS,MAT,0008WLAS001,92611,0,5030,N,N,,,3,,
CONLAS01,PD6NIJM,ChipMOS,MAT,0008WLAS001,92613,0,5030,N,N,,,3,,
CONLAS01,PD6NIJR,ChipMOS,MAT,0008WLAS001,92619,0,5030,N,N,,,3,,
CONLAS01,PD6NIJV,ChipMOS,MAT,0008WLAS001,92617,0,5030,N,N,,,3,,
CONLAS01,PD6NIJZ,ChipMOS,MAT,0008WLAS001,92605,0,5030,N,N,,,3,,
CONLAS01,PD6NIK4,ChipMOS,MAT,0008WLAS001,92625,0,5030,N,N,,,3,,
CONLAS01,PD6NIKC,ChipMOS,MAT,0008WLAS001,3909,0,5030,N,N,,,1,,
CONLAS01,PD6NIKG,ChipMOS,MAT,0008WLAS001,83148,0,5030,N,N,,,3,,
CONLAS01,PD6NIKL,ChipMOS,MAT,0008WLAS001,16213,0,5030,N,N,,,1,,
CONLAS01,PD6NIKQ,ChipMOS,MAT,0008WLAS001,89277,0,5030,N,N,,,6,,
CONLAS01,PD6NIKU,ChipMOS,MAT,0008WLAS001,89297,0,5030,N,N,,,6,,
CONLAS01,PD6NIKY,ChipMOS,MAT,0008WLAS001,3480,0,5030,N,N,,,1,,
CONLAS01,PD6NIL3,ChipMOS,MAT,0008WLAS001,68391,0,5030,N,N,,,4,,
CONLAS01,PD6NIL9,ChipMOS,MAT,0008WLAS001,14466,0,5030,N,N,,,1,,
CONLAS01,PD6NILF,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,
CONLAS01,PD6NILM,ChipMOS,MAT,0008WLAS001,85306,0,5030,N,N,,,6,,
CONLAS01,PD7NIA4,ChipMOS,MAT,0008WLAS001,33577,0,5030,N,N,,,3,,
CONLAS01,PD7NIA8,ChipMOS,MAT,0008WLAS001,30846,0,5030,N,N,,,3,,
CONLAS01,PD7NIAC,ChipMOS,MAT,0008WLAS001,3214,0,5030,N,N,,,1,,
CONLAS01,PD7NIAG,ChipMOS,MAT,0008WLAS001,6429,0,5030,N,N,,,1,,
CONLAS01,PD7NIAL,ChipMOS,MAT,0008WLAS001,3214,0,5030,N,N,,,1,,
CONLAS01,PD7NIAS,ChipMOS,MAT,0008WLAS001,44536,0,5030,N,N,,,4,,
CONLAS01,PD7NIC4,ChipMOS,MAT,0008WLAS001,34181,0,5030,N,N,,,2,,
CONLAS01,PD7NIC8,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD7NICC,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD7NICG,ChipMOS,MAT,0008WLAS001,34182,0,5030,N,N,,,2,,
CONLAS01,PD7NICL,ChipMOS,MAT,0008WLAS001,34185,0,5030,N,N,,,2,,
CONLAS01,PD7NICQ,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD7NICU,ChipMOS,MAT,0008WLAS001,34171,0,5030,N,N,,,2,,
CONLAS01,PD7NICY,ChipMOS,MAT,0008WLAS001,17089,0,5030,N,N,,,1,,
CONLAS01,PD7NID3,ChipMOS,MAT,0008WLAS001,34184,0,5030,N,N,,,2,,
CONLAS01,PD7NID7,ChipMOS,MAT,0008WLAS001,34184,0,5030,N,N,,,2,,
CONLAS01,PD7NIDB,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD7NIDF,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD7NIDK,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD7NIDP,ChipMOS,MAT,0008WLAS001,34184,0,5030,N,N,,,2,,
CONLAS01,PD7NIDT,ChipMOS,MAT,0008WLAS001,34184,0,5030,N,N,,,2,,
CONLAS01,PD7NIDX,ChipMOS,MAT,0008WLAS001,34185,0,5030,N,N,,,2,,
CONLAS01,PD7NIE2,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD7NIE6,ChipMOS,MAT,0008WLAS001,34184,0,5030,N,N,,,2,,
CONLAS01,PD7NIEA,ChipMOS,MAT,0008WLAS001,34164,0,5030,N,N,,,2,,
CONLAS01,PD7NIEE,ChipMOS,MAT,0008WLAS001,34185,0,5030,N,N,,,2,,
CONLAS01,PD7NIEJ,ChipMOS,MAT,0008WLAS001,34183,0,5030,N,N,,,2,,
CONLAS01,PD7NIEN,ChipMOS,MAT,0008WLAS001,34183,0,5030,N,N,,,2,,
CONLAS01,PD7NIES,ChipMOS,MAT,0008WLAS001,34186,0,5030,N,N,,,2,,
CONLAS01,PD7NIEW,ChipMOS,MAT,0008WLAS001,34185,0,5030,N,N,,,2,,
CONLAS01,PD7NIF6,ChipMOS,MAT,0008WLAS001,83599,0,5030,N,N,,,6,,
CONLAS01,PD7NIFC,ChipMOS,MAT,0008WLAS001,83599,0,5030,N,N,,,6,,
CONLAS01,PD7NIFJ,ChipMOS,MAT,0008WLAS001,83599,0,5030,N,N,,,6,,
CONLAS01,PD7NIFQ,ChipMOS,MAT,0008WLAS001,83599,0,5030,N,N,,,6,,
CONLAS01,PD7NIFW,ChipMOS,MAT,0008WLAS001,83599,0,5030,N,N,,,6,,
CONLAS01,PD7NIG4,ChipMOS,MAT,0008WLAS001,45373,0,5030,N,N,,,2,,
CONLAS01,PD7NIG8,ChipMOS,MAT,0008WLAS001,90734,0,5030,N,N,,,3,,
