bd_id,cust,end_time,entity,lot_number,part_id,part_no,pin_pkg,prod_id,qty,start_time
AAB008YD2003A,WINBOND,1333.739492,BB932,P13ABM116,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,1012.762858
AAB008YD2003A,WINBOND,1562.906536,BB817,P14ABLD04,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,1241.929902
AAB008YD2003A,WINBOND,961.810042,BBR42,P13ABKR19,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,721.206695
AAB008YD2003A,WINBOND,1053.878498,BBR04,P13ABM113,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,813.275151
AAB008YD2003A,ChipMOS,1027.198115,BBR36,PXXAB5E01,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,70,1022.413389
AAB008YD2003A,WINBOND,900.360494,BBR14,P14ABP105,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,659.757147
AAB008YD2003A,ChipMOS,244.255656,BBR41,PXXAB4P01,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,33,242.000000
AAB008YD2003A,WINBOND,1206.669046,BBR41,P14ABP108,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,966.065698
AAB008YD2003A,WINBOND,601.976634,BB867,P13ABKR21,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,281.000000
AAB008YD2003A,WINBOND,961.810042,BBR31,P13ABM115,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,721.206695
AAB008YD2003A,WINBOND,582.206695,BBR43,P14ABLD03,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,341.603347
AAB008YD2003A,ChipMOS,370.809590,BB932,PXXAB9G01,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,47,366.523822
AAB008YD2003A,ChipMOS,252.303580,BBR12,PXXAB8P01,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,180,240.000000
AAB008YD2003A,WINBOND,419.153799,BBR14,P14ABNX01,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,2621,240.000000
AAB008YD2003A,ChipMOS,621.487502,BB803,PXXAB9101,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,101,612.277661
AAB008YD2003A,WINBOND,721.206695,BBR42,P14ABAB01,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,480.603347
AAB008YD2003A,WINBOND,1294.481845,BBR04,P14ABAB02,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,1053.878498
AAB008YD2003A,WINBOND,1381.567189,BBR14,P14ABAB03,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,1140.963841
AAB008YD2003A,WINBOND,813.275151,BBR04,P14ABAB04,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,572.671803
AAB008YD2003A,WINBOND,1130.698924,BBR24,P14ABAB05,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,890.095576
AAB008YD2003A,WINBOND,1241.929902,BB817,P14ABAB06,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,920.953268
AAB008YD2003A,WINBOND,974.113622,BBR12,P14ABAB07,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,733.510275
AAB008YD2003A,WINBOND,691.786224,BB932,P14ABAB08,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,370.809590
AAB008YD2003A,WINBOND,1022.413389,BBR36,P14ABAB09,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,781.810042
AAB008YD2003A,WINBOND,1569.906536,BB821,P14ABAB10,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,1248.929902
AAB008YD2003A,WINBOND,503.603347,BBR19,P14ABAB11,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,263.000000
AAB008YD2003A,WINBOND,822.810042,BBR43,P14ABAB12,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,582.206695
AAB008YD2003A,WINBOND,599.976634,BB817,P14ABAB13,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,279.000000
AAB008YD2003A,WINBOND,813.483547,BBR20,P14ABAB14,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,572.880199
AAB008YD2003A,WINBOND,572.880199,BBR20,P14ABAB15,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,332.276852
AAB008YD2003A,WINBOND,1012.762858,BB932,P14ABAB16,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,691.786224
AAB008YD2003A,WINBOND,1248.929902,BB821,P14ABAB17,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,927.953268
AAB008YD2003A,WINBOND,781.810042,BBR36,P14ABAB18,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,541.206695
AAB008YD2003A,WINBOND,725.462351,BBR41,P14ABAB19,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,484.859004
AAB008YD2003A,WINBOND,1447.272393,BBR41,P14ABAB20,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,1206.669046
AAB008YD2003A,WINBOND,1267.801462,BBR36,P14ABAB21,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,1027.198115
AAB008YD2003A,WINBOND,1294.690241,BBR20,P14ABAB22,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,1054.086894
AAB008YD2003A,WINBOND,332.276852,BBR20,P14ABAB23,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,1350,240.000000
AAB008YD2003A,ChipMOS,618.390212,BB867,PXXAB8N01,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,180,601.976634
AAB008YD2003A,WINBOND,1883.883170,BB817,P14ABNZ01,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,1562.906536
AAB008YD2003A,WINBOND,1174.525274,BBR12,P14ABNZ02,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,2932,974.113622
AAB008YD2003A,WINBOND,1242.929902,BB881,P14ABH301,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,921.953268
AAB008YD2003A,WINBOND,1535.293589,BBR20,P14ABH302,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,1294.690241
AAB008YD2003A,WINBOND,1687.875741,BBR41,P14ABH303,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,1447.272393
AAB008YD2003A,WINBOND,1654.716126,BB932,P14ABH304,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,1333.739492
AAB008YD2003A,WINBOND,1563.906536,BB881,P14ABH305,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,1242.929902
AAB008YD2003A,WINBOND,659.757147,BBR14,P14ABH306,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,419.153799
AAB008YD2003A,WINBOND,535.603347,BBR28,P14ABH307,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,295.000000
AAB008YD2003A,WINBOND,600.976634,BB881,P14ABH308,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,280.000000
AAB008YD2003A,WINBOND,776.206695,BBR28,P14ABH309,1091A07T21,A0803CB1034,DFN-08YD2A,008YDAB014,3520,535.603347
AAB008YM2023A,WINBOND,1229.350029,BBR08,P16ABBH14,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,352.000000
AAB008YM2023A,WINBOND,1733.699997,BB836,P16ABBH05,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,1056.349998
AAB008YM2023A,WINBOND,1060.349998,BB905,P16ABBH04,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,383.000000
AAB008YM2023A,WINBOND,1032.349998,BB900,P16ABBH16,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,355.000000
AAB008YM2023A,WINBOND,1737.699997,BB905,P16ABBH03,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,1060.349998
AAB008YM2023A,WINBOND,854.492389,BBD49,P16ABBH19,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,14295,266.000000
AAB008YM2023A,WINBOND,2481.716658,BB835,P16ABBH17,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,1804.366659
AAB008YM2023A,WINBOND,1042.683332,BBL20,P16ABBH10,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,384.000000
AAB008YM2023A,WINBOND,1701.366664,BBL20,P16ABBH07,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,1042.683332
AAB008YM2023A,WINBOND,969.349998,BB880,P16ABBH18,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,292.000000
AAB008YM2023A,WINBOND,2964.383298,BBR21,P16ABBH09,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,2087.033269
AAB008YM2023A,WINBOND,1056.349998,BB836,P16ABBH11,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,379.000000
AAB008YM2023A,WINBOND,1246.350029,BBR37,P16ABBH08,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,369.000000
AAB008YM2023A,WINBOND,1804.366659,BB835,P16ABBH06,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,1127.016661
AAB008YM2023A,WINBOND,1031.349998,BB876,P16ABBH13,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,354.000000
AAB008YM2023A,WINBOND,991.349998,BB933,P16ABBH15,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,314.000000
AAB008YM2023A,WINBOND,2486.716658,BB880,P16ABBH12,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,1809.366659
AQW008YM2003A,AP Memory,1179.016635,BBR21,P14QWA199,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,355.000000
AQW008YM2003A,AP Memory,1646.033322,BB812,P14QWA151,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,974.016661
AQW008YM2003A,AP Memory,1712.033322,BB920,P14QWA183,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1040.016661
AQW008YM2003A,AP Memory,2378.049983,BB859,P14QWA167,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1706.033322
AQW008YM2003A,AP Memory,1964.033269,BBR05,P14QWA186,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1140.016635
AQW008YM2003A,AP Memory,2447.859141,BBD49,P14QWA138,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1693.175765
AQW008YM2003A,AP Memory,963.016661,BB838,P14QWA170,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,291.000000
AQW008YM2003A,AP Memory,1592.699938,BBA19,P14QWA1A2,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,939.349969
AQW008YM2003A,AP Memory,1990.033269,BBR35,P14QWA154,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1166.016635
AQW008YM2003A,AP Memory,1034.016661,BB859,P14QWA148,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,362.000000
AQW008YM2003A,AP Memory,2318.049983,BB812,P14QWA164,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1646.033322
AQW008YM2003A,AP Memory,1706.033322,BB859,P14QWA196,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1034.016661
AQW008YM2003A,AP Memory,1714.033322,BB873,P14QWA180,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1042.016661
AQW008YM2003A,AP Memory,997.016661,BB930,P14QWA177,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,325.000000
AQW008YM2003A,AP Memory,1726.033322,BB824,P14QWA161,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1054.016661
AQW008YM2003A,AP Memory,2003.033269,BBR21,P14QWA145,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1179.016635
AQW008YM2003A,AP Memory,1787.366659,BB876,P14QWA193,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1115.349998
AQW008YM2003A,AP Memory,1669.033322,BB930,P14QWA190,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,997.016661
AQW008YM2003A,AP Memory,1693.175765,BBD49,P14QWA158,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,938.492389
AQW008YM2003A,AP Memory,939.349969,BBA19,P14QWA1A6,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,286.000000
AQW008YM2003A,AP Memory,2328.049983,BB809,P14QWA142,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1656.033322
AQW008YM2003A,AP Memory,1054.016661,BB824,P14QWA174,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,382.000000
AQW008YM2003A,AP Memory,1043.016661,BB835,P14QWA187,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,371.000000
AQW008YM2003A,AP Memory,2154.366664,BBR37,P14QWA139,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1330.350029
AQW008YM2003A,AP Memory,1747.366659,BB933,P14QWA171,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1075.349998
AQW008YM2003A,AP Memory,2795.049904,BBR33,P14QWA1A3,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1971.033269
AQW008YM2003A,AP Memory,2638.050128,BBD14,P14QWA155,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1883.366752
AQW008YM2003A,AP Memory,3064.066644,BB837,P14QWA168,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,2392.049983
AQW008YM2003A,AP Memory,1021.016661,BB834,P14QWA184,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,349.000000
AQW008YM2003A,AP Memory,1720.033322,BB837,P14QWA152,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1048.016661
AQW008YM2003A,AP Memory,1883.366752,BBD14,P14QWA1A0,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1128.683376
AQW008YM2003A,AP Memory,1028.016661,BB848,P14QWA169,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,356.000000
AQW008YM2003A,AP Memory,1726.033322,BB918,P14QWA153,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1054.016661
AQW008YM2003A,AP Memory,1137.683376,BBD62,P14QWA185,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,383.000000
AQW008YM2003A,AP Memory,3014.716692,BBR08,P14QWA1A1,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,2190.700058
AQW008YM2003A,AP Memory,1640.033322,BB849,P14QWA198,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,968.016661
AQW008YM2003A,AP Memory,1128.683376,BBD14,P14QWA166,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,374.000000
AQW008YM2003A,AP Memory,2392.049983,BB837,P14QWA150,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1720.033322
AQW008YM2003A,AP Memory,1140.016635,BBR05,P14QWA182,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,316.000000
AQW008YM2003A,AP Memory,2540.050040,BBL20,P14QWA141,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1785.366664
AQW008YM2003A,AP Memory,2341.049983,BB930,P14QWA157,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1669.033322
AQW008YM2003A,AP Memory,1034.016661,BB906,P14QWA1A5,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,362.000000
AQW008YM2003A,AP Memory,1635.033322,BB838,P14QWA173,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,963.016661
AQW008YM2003A,AP Memory,2307.049983,BB838,P14QWA189,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1635.033322
AQW008YM2003A,AP Memory,1042.016661,BB873,P14QWA147,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,370.000000
AQW008YM2003A,AP Memory,1971.033269,BBR33,P14QWA195,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1147.016635
AQW008YM2003A,AP Memory,1656.033322,BB809,P14QWA163,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,984.016661
AQW008YM2003A,AP Memory,2814.049904,BBR35,P14QWA179,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1990.033269
AQW008YM2003A,AP Memory,2239.049906,BBA22,P14QWA144,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1585.699938
AQW008YM2003A,AP Memory,932.349969,BBA22,P14QWA160,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,279.000000
AQW008YM2003A,AP Memory,2459.383320,BB876,P14QWA192,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1787.366659
AQW008YM2003A,AP Memory,2100.134791,BBR40,P14QWA1A8,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,15518,1300.941657
AQW008YM2003A,AP Memory,1300.941657,BBR40,P14QWA176,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,476.925022
AQW008YM2003A,AP Memory,2493.716658,BB905,P14QWA156,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1821.699997
AQW008YM2003A,AP Memory,1712.033322,BB926,P14QWA188,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1040.016661
AQW008YM2003A,AP Memory,1054.016661,BB918,P14QWA172,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,382.000000
AQW008YM2003A,AP Memory,1693.033322,BB834,P14QWA140,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1021.016661
AQW008YM2003A,AP Memory,2312.049983,BB849,P14QWA1A4,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1640.033322
AQW008YM2003A,AP Memory,1166.016635,BBR35,P14QWA191,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,342.000000
AQW008YM2003A,AP Memory,1706.033322,BB906,P14QWA143,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1034.016661
AQW008YM2003A,AP Memory,1700.033322,BB848,P14QWA1A7,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1028.016661
AQW008YM2003A,AP Memory,1040.016661,BB926,P14QWA175,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,368.000000
AQW008YM2003A,AP Memory,1892.366752,BBD62,P14QWA159,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1137.683376
AQW008YM2003A,AP Memory,974.016661,BB812,P14QWA181,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,302.000000
AQW008YM2003A,AP Memory,1725.366659,BB880,P14QWA165,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1053.349998
AQW008YM2003A,AP Memory,968.016661,BB849,P14QWA149,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,296.000000
AQW008YM2003A,AP Memory,2365.049983,BB834,P14QWA197,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,1693.033322
AQW008YM2003A,AP Memory,1048.016661,BB837,P14QWA146,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,376.000000
AQW008YM2003A,AP Memory,1147.016635,BBR33,P14QWA178,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,323.000000
AQW008YM2003A,AP Memory,984.016661,BB809,P14QWA162,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,312.000000
AQW008YM2003A,AP Memory,1040.016661,BB920,P14QWA194,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,368.000000
AQW008YM2003A,AP Memory,2978.383298,BBR37,P14QWA136,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,2154.366664
AAB008YM2023A,ChipMOS,392.925022,BBR40,PXXAB9Y01,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,181,383.000000
AQW008YM2003A,AP Memory,3037.066644,BB834,P14QWA135,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,2365.049983
AAB008YM2023A,WINBOND,2106.700058,BBR08,P16ABBH01,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,1229.350029
AQW008YM2003A,AP Memory,1585.699938,BBA22,P14QWA137,1091A07T21,A0803CB1069,DFN-08YM2G,008YMQW005,16000,932.349969
AAB008YM2023A,WINBOND,3841.733327,BBR21,P16ABBH02,1091A07T21,A0803CB1069,DFN-08YM2D,008YMAB062,16000,2964.383298
ANV169XN6002A,PHISON,1277.782998,BB815,P14NVTJ38,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,952.953027
ANV169XN6002A,PHISON,2072.548787,BB875,P14NVTJ54,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1747.718815
ANV169XN6002A,PHISON,1109.659943,BB875,P14NVTJ44,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,784.829971
ANV169XN6002A,PHISON,842.229965,BBA15,P14NVTJ60,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,509.000000
ANV169XN6002A,PHISON,1710.585839,BB843,P14NVTJ28,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1385.755867
ANV169XN6002A,PHISON,850.829971,BB874,P14NVTJ41,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,526.000000
ANV169XN6002A,PHISON,835.829971,BB889,P14NVTJ57,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,511.000000
ANV169XN6002A,PHISON,1373.529272,BB810,P14NVTJ34,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1048.699301
ANV169XN6002A,PHISON,1132.605682,BB877,P14NVTJ66,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,807.775710
ANV169XN6002A,PHISON,1690.824662,BB846,P14NVTJ50,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1365.994690
ANV169XN6002A,PHISON,1234.859408,BB804,P14NVTJ63,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,910.029436
ANV169XN6002A,PHISON,1289.849486,BB907,P14NVTJ47,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,965.019515
ANV169XN6002A,PHISON,923.829971,BB833,P14NVTJ31,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,599.000000
ANV169XN6002A,PHISON,872.829971,BB885,P14NVTJ53,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,548.000000
ANV169XN6002A,PHISON,660.225050,BBA28,P14NVTJ69,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,470,567.000000
ANV169XN6002A,PHISON,1160.659943,BB889,P14NVTJ37,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,835.829971
ANV169XN6002A,PHISON,1534.953708,BBA06,P14NVTJ40,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1201.723743
ANV169XN6002A,PHISON,1868.183672,BBA06,P14NVTJ56,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1534.953708
ANV169XN6002A,PHISON,1048.699301,BB810,P14NVTJ43,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,723.869329
ANV169XN6002A,PHISON,965.019515,BB907,P14NVTJ27,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,640.189543
ANV169XN6002A,PHISON,1787.117745,BB862,P14NVTJ59,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1462.287774
ANV169XN6002A,PHISON,1175.659943,BB874,P14NVTJ62,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,850.829971
ANV169XN6002A,PHISON,900.829971,BB886,P14NVTJ46,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,576.000000
ANV169XN6002A,PHISON,1090.659943,BB919,P14NVTJ30,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,765.829971
ANV169XN6002A,PHISON,921.829971,BB807,P14NVTJ35,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,597.000000
ANV169XN6002A,PHISON,743.829971,BB843,P14NVTJ51,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,419.000000
ANV169XN6002A,PHISON,1462.287774,BB862,P14NVTJ67,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1137.457802
ANV169XN6002A,PHISON,1089.659943,BB898,P14NVTJ32,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,764.829971
ANV169XN6002A,PHISON,1636.707858,BBA28,P14NVTJ64,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1303.477893
ANV169XN6002A,PHISON,1521.061178,BB884,P14NVTJ48,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1196.231207
ANV169XN6002A,PHISON,1217.575348,BBA03,P14NVTJ26,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,884.345383
ANV169XN6002A,PHISON,764.829971,BB898,P14NVTJ58,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,440.000000
ANV169XN6002A,PHISON,952.953027,BB815,P14NVTJ42,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,628.123055
ANV169XN6002A,PHISON,1424.514369,BB865,P14NVTJ29,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1099.684397
ANV169XN6002A,PHISON,784.829971,BB875,P14NVTJ61,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,460.000000
ANV169XN6002A,PHISON,1433.493352,BB897,P14NVTJ45,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1108.663381
ANV169XN6002A,PHISON,1373.955332,BB850,P14NVTJ65,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1049.125361
ANV169XN6002A,PHISON,903.829971,BB861,P14NVTJ49,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,579.000000
ANV169XN6002A,PHISON,737.829971,BB850,P14NVTJ33,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,413.000000
ANV169XN6002A,PHISON,1550.805313,BBA03,P14NVTJ39,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1217.575348
ANV169XN6002A,PHISON,1809.851792,BB874,P14NVTJ55,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1485.021821
ANV169XN6002A,PHISON,1415.489914,BB919,P14NVTJ36,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1090.659943
ANV169XN6002A,PHISON,1434.489914,BB875,P14NVTJ68,1091C07NP3,A0803CB1105,STBGA169D4V,169XNNV002,1680,1109.659943
